11:28:59 INFO | Running autotest_quickmerge step.
14:17:36 INFO | autoserv| START	security_ChromiumOSLSM	security_ChromiumOSLSM	timestamp=1455221861	localtime=Feb 11 14:17:41
14:17:37 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_ChromiumOSLSM into test-security_ChromiumOSLSM.tar.bz2
14:17:38 INFO | autoserv| GOOD	security_ChromiumOSLSM	security_ChromiumOSLSM	timestamp=1455221863	localtime=Feb 11 14:17:43	completed successfully
14:17:38 INFO | autoserv| END GOOD	security_ChromiumOSLSM	security_ChromiumOSLSM	timestamp=1455221863	localtime=Feb 11 14:17:43
14:17:42 INFO | autoserv| END GOOD	----	----	timestamp=1455221867	localtime=Feb 11 14:17:47
14:17:43 INFO | autoserv| Got lock of exit_code_file.
14:17:43 INFO | autoserv| Released lock of exit_code_file and closed it.
14:17:44 INFO | autoserv| Killing child processes.
14:17:44 INFO | autoserv| Client complete
14:17:47 INFO | autoserv| Finished processing control file
14:17:47 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_imjYfissh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpHTHd9C -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:17:49 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_mCwN4tssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:17:52 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:17:53 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-23-login_LogoutProcessCleanup
14:17:53 INFO | autoserv| Logged pid 2807 to /tmp/test_that_results_Mo9M4N/results-23-login_LogoutProcessCleanup/.autoserv_execute
14:17:53 INFO | autoserv| I am PID 2807
14:17:53 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:17:53 INFO | autoserv| Processing control file
14:17:53 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_zAWycassh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp6m035P -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:17:54 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_vYPbBrssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:17:55 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:17:55	timestamp=1455221875
14:17:56 INFO | autoserv| Installing autotest on 192.168.1.42
14:17:56 INFO | autoserv| Using installation dir /usr/local/autotest
14:17:58 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:17:58 INFO | autoserv| Installing updated global_config.ini.
14:18:00 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:18:02 INFO | autoserv| START	----	----	timestamp=1455221887	localtime=Feb 11 14:18:07
14:18:02 INFO | autoserv| START	login_LogoutProcessCleanup	login_LogoutProcessCleanup	timestamp=1455221887	localtime=Feb 11 14:18:07
14:18:02 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/login_LogoutProcessCleanup into test-login_LogoutProcessCleanup.tar.bz2
14:18:03 INFO | autoserv| Entered autotestd_monitor.
14:18:03 INFO | autoserv| Finished launching tail subprocesses.
14:18:03 INFO | autoserv| Finished waiting on autotestd to start.
14:18:09 INFO | autoserv| GOOD	login_LogoutProcessCleanup	login_LogoutProcessCleanup	timestamp=1455221894	localtime=Feb 11 14:18:14	completed successfully
14:18:09 INFO | autoserv| END GOOD	login_LogoutProcessCleanup	login_LogoutProcessCleanup	timestamp=1455221895	localtime=Feb 11 14:18:15
14:18:15 INFO | autoserv| END GOOD	----	----	timestamp=1455221900	localtime=Feb 11 14:18:20
14:18:15 INFO | autoserv| Got lock of exit_code_file.
14:18:15 INFO | autoserv| Released lock of exit_code_file and closed it.
14:18:17 INFO | autoserv| Killing child processes.
14:18:17 INFO | autoserv| Client complete
14:18:18 INFO | autoserv| Finished processing control file
14:18:18 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_6vLU7bssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp5CR4m7 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:18:21 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_UShmEfssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:18:25 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:18:25 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-24-build_RootFilesystemSize
14:18:25 INFO | autoserv| Logged pid 2911 to /tmp/test_that_results_Mo9M4N/results-24-build_RootFilesystemSize/.autoserv_execute
14:18:25 INFO | autoserv| I am PID 2911
14:18:25 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:18:25 INFO | autoserv| Processing control file
14:18:25 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_RaV3Z_ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpRVYd9a -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:18:27 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_e5lCklssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:18:30 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:18:30	timestamp=1455221910
14:18:31 INFO | autoserv| Installing autotest on 192.168.1.42
14:18:31 INFO | autoserv| Using installation dir /usr/local/autotest
14:18:33 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:18:33 INFO | autoserv| Installing updated global_config.ini.
14:18:38 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:18:39 INFO | autoserv| Entered autotestd_monitor.
14:18:39 INFO | autoserv| Finished launching tail subprocesses.
14:18:39 INFO | autoserv| Finished waiting on autotestd to start.
14:18:40 INFO | autoserv| START	----	----	timestamp=1455221925	localtime=Feb 11 14:18:45
14:18:40 INFO | autoserv| START	build_RootFilesystemSize	build_RootFilesystemSize	timestamp=1455221925	localtime=Feb 11 14:18:45
14:18:40 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/build_RootFilesystemSize into test-build_RootFilesystemSize.tar.bz2
14:18:42 INFO | autoserv| GOOD	build_RootFilesystemSize	build_RootFilesystemSize	timestamp=1455221927	localtime=Feb 11 14:18:47	completed successfully
14:18:42 INFO | autoserv| END GOOD	build_RootFilesystemSize	build_RootFilesystemSize	timestamp=1455221927	localtime=Feb 11 14:18:47
14:19:02 INFO | autoserv| END GOOD	----	----	timestamp=1455221946	localtime=Feb 11 14:19:06
14:19:02 INFO | autoserv| Got lock of exit_code_file.
14:19:02 INFO | autoserv| Released lock of exit_code_file and closed it.
14:19:03 INFO | autoserv| Killing child processes.
14:19:03 INFO | autoserv| Client complete
14:19:06 INFO | autoserv| Finished processing control file
14:19:06 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_D4S8SQssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpOP27rv -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:19:10 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_ZZ_095ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:19:15 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:19:16 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-25-security_SandboxedServices
14:19:16 INFO | autoserv| Logged pid 3015 to /tmp/test_that_results_Mo9M4N/results-25-security_SandboxedServices/.autoserv_execute
14:19:16 INFO | autoserv| I am PID 3015
14:19:16 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:19:16 INFO | autoserv| Processing control file
14:19:16 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_EkZyVGssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpAWxDGN -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:19:19 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_KtLJIyssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:19:22 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:19:22	timestamp=1455221962
14:19:22 INFO | autoserv| Installing autotest on 192.168.1.42
14:19:22 INFO | autoserv| Using installation dir /usr/local/autotest
14:19:24 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:19:24 INFO | autoserv| Installing updated global_config.ini.
14:19:27 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:19:27 INFO | autoserv| Entered autotestd_monitor.
14:19:27 INFO | autoserv| Finished launching tail subprocesses.
14:19:27 INFO | autoserv| Finished waiting on autotestd to start.
14:19:28 INFO | autoserv| START	----	----	timestamp=1455221972	localtime=Feb 11 14:19:32
14:19:28 INFO | autoserv| START	security_SandboxedServices	security_SandboxedServices	timestamp=1455221972	localtime=Feb 11 14:19:32
14:19:28 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_SandboxedServices into test-security_SandboxedServices.tar.bz2
14:19:29 INFO | autoserv| GOOD	security_SandboxedServices	security_SandboxedServices	timestamp=1455221974	localtime=Feb 11 14:19:34	completed successfully
14:19:29 INFO | autoserv| END GOOD	security_SandboxedServices	security_SandboxedServices	timestamp=1455221975	localtime=Feb 11 14:19:35
14:19:36 INFO | autoserv| END GOOD	----	----	timestamp=1455221981	localtime=Feb 11 14:19:41
14:19:36 INFO | autoserv| Got lock of exit_code_file.
14:19:36 INFO | autoserv| Released lock of exit_code_file and closed it.
14:19:38 INFO | autoserv| Killing child processes.
14:19:38 INFO | autoserv| Client complete
14:19:39 INFO | autoserv| Finished processing control file
14:19:39 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_191eaxssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpnUnW2Z -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:19:43 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_3Dkj9Essh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:19:48 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:19:49 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-26-security_OpenFDs
14:19:49 INFO | autoserv| Logged pid 3119 to /tmp/test_that_results_Mo9M4N/results-26-security_OpenFDs/.autoserv_execute
14:19:49 INFO | autoserv| I am PID 3119
14:19:49 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:19:49 INFO | autoserv| Processing control file
14:19:49 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_o6MoLQssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmplqOKDR -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:19:52 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Lrppa4ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:19:52 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:19:52	timestamp=1455221992
14:19:52 INFO | autoserv| Installing autotest on 192.168.1.42
14:19:53 INFO | autoserv| Using installation dir /usr/local/autotest
14:19:55 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:19:55 INFO | autoserv| Installing updated global_config.ini.
14:19:58 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:19:59 INFO | autoserv| Entered autotestd_monitor.
14:19:59 INFO | autoserv| Finished launching tail subprocesses.
14:19:59 INFO | autoserv| Finished waiting on autotestd to start.
14:19:59 INFO | autoserv| START	----	----	timestamp=1455222004	localtime=Feb 11 14:20:04
14:19:59 INFO | autoserv| START	security_OpenFDs	security_OpenFDs	timestamp=1455222004	localtime=Feb 11 14:20:04
14:19:59 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_OpenFDs into test-security_OpenFDs.tar.bz2
14:20:01 INFO | autoserv| GOOD	security_OpenFDs	security_OpenFDs	timestamp=1455222006	localtime=Feb 11 14:20:06	completed successfully
14:20:01 INFO | autoserv| END GOOD	security_OpenFDs	security_OpenFDs	timestamp=1455222006	localtime=Feb 11 14:20:06
14:20:09 INFO | autoserv| END GOOD	----	----	timestamp=1455222014	localtime=Feb 11 14:20:14
14:20:09 INFO | autoserv| Got lock of exit_code_file.
14:20:09 INFO | autoserv| Released lock of exit_code_file and closed it.
14:20:11 INFO | autoserv| Client complete
14:20:13 INFO | autoserv| Finished processing control file
14:20:13 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_OOUkkdssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpmpSLdh -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:20:17 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_OQBbP3ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:20:20 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:20:21 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-27-security_ASLR
14:20:21 INFO | autoserv| Logged pid 3223 to /tmp/test_that_results_Mo9M4N/results-27-security_ASLR/.autoserv_execute
14:20:21 INFO | autoserv| I am PID 3223
14:20:21 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:20:21 INFO | autoserv| Processing control file
14:20:21 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp__gokTgssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpw73wYc -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:20:22 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_ldJh6Bssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:20:24 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:20:24	timestamp=1455222024
14:20:24 INFO | autoserv| Installing autotest on 192.168.1.42
14:20:24 INFO | autoserv| Using installation dir /usr/local/autotest
14:20:25 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:20:25 INFO | autoserv| Installing updated global_config.ini.
14:20:30 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:20:31 INFO | autoserv| Entered autotestd_monitor.
14:20:31 INFO | autoserv| Finished launching tail subprocesses.
14:20:31 INFO | autoserv| Finished waiting on autotestd to start.
14:20:32 INFO | autoserv| START	----	----	timestamp=1455222037	localtime=Feb 11 14:20:37
